rgn_id,stock_id_taxonkey,year,mean_catch
1,Crassostrea_gigas-77_690283,2002,34.6829091666667
1,Marine_animals-77_100000,2003,0.986915084388889
1,Scombroids-77_100036,2003,20.8094223227778
1,"Sharks,_rays,_chimaeras-77_100038",2003,23.9846436111111
1,Marine_fishes_not_identified-77_100039,2003,93.7818268583333
1,Miscellaneous_marine_crustaceans-77_100047,2003,0.867906666666667
1,"Clams,_cockles,_arkshells-77_100056",2003,19.6187486111111
1,Miscellaneous_marine_molluscs-77_100058,2003,9.68745694444444
1,Starfish_and_other_echinoderms-77_100176,2003,0.00614694444444444
1,"Shrimps,_prawns-77_100345",2003,26.5701211111111
1,Gastropoda-77_290006,2003,3.36725705882353
1,Asteroidea-77_290010,2003,0.0254647058823529
1,Echinoidea-77_290011,2003,22.2861222222222
1,Rajiformes-77_300014,2003,12.3246427805556
1,Clupeiformes-77_300028,2003,0.251075515247312
1,Gadiformes-77_300044,2003,0.850145878972222
1,Perciformes-77_300060,2003,1.89371219444444
1,Pleuronectiformes-77_300061,2003,21.7155027777778
1,Teuthida-77_390002,2003,168.55439147575
1,Octopoda-77_390007,2003,0.119479722222222
1,Carcharhinidae-77_400011,2003,2.15752536761111
1,Clupeidae-77_400043,2003,0.0552521875721562
1,Ariidae-77_400145,2003,0.128990277777778
1,Macrouridae-77_400185,2003,0.549951111111111
1,Exocoetidae-77_400206,2003,2.00499419354839e-4
1,Atherinidae-77_400218,2003,0.121211370967742
1,Berycidae-77_400240,2003,12.3582605611111
1,Holocentridae-77_400243,2003,0.221747004608295
1,Scorpaenidae-77_400264,2003,42.1411912903226
1,Serranidae-77_400289,2003,0.0624480555555556
1,Carangidae-77_400314,2003,1.5875e-5
1,Lutjanidae-77_400323,2003,15.0162297222222
1,Gerreidae-77_400326,2003,3.57943376344086
1,Haemulidae-77_400327,2003,0.229493611111111
1,Lethrinidae-77_400328,2003,0.787552142857143
1,Sparidae-77_400330,2003,2.872063125
1,Sciaenidae-77_400331,2003,0.628899166666667
1,Mullidae-77_400332,2003,0.111423041474654
1,Mugilidae-77_400359,2003,29.0462188888889
1,Scaridae-77_400364,2003,0.642493571428571
1,Acanthuridae-77_400412,2003,0.197956866359447
1,Trichiuridae-77_400415,2003,1.89440588684375
1,Istiophoridae-77_400419,2003,10.8836657777778
1,Stromateidae-77_400425,2003,0.977751182795699
1,Bothidae-77_400439,2003,2.54002993548387e-5
1,Balistidae-77_400445,2003,0.505482777777778
1,Lithodidae-77_490036,2003,0.021171875
1,Crangonidae-77_490044,2003,0.444934210526316
1,Mytilidae-77_490054,2003,2.14918888888889
1,Veneridae-77_490060,2003,1.37312694444444
